pressSerialNumber,jobName,siteName,copies,impressions,printedSheets,jobSubmitTime,jobCompleteTime,jobSubmitTimeLocalized,jobCompleteTimeLocalized,epmImpressions,width,useOfVDP,printedJobId,height,deviceId,marker,repeatLength,impressionsType,duplex,oneShotImpressions,impressions1Color,impressions2Colors,impressionsNColors,inkUnits,jobElapseTime,jobProgress,jobCollation,substrateUnits_value,substrateUnits_unit,substrates_1_name,substrates_1_amountUsed,substrates_2_name,substrates_2_amountUsed,substrates_3_name,substrates_3_amountUsed,substrates_4_name,substrates_4_amountUsed,inks_1_amountUsed,inks_1_inkSerialNumber,inks_2_color,inks_2_amountUsed,inks_2_inkSerialNumber,inks_3_color,inks_3_amountUsed,inks_3_inkSerialNumber,inks_4_color,inks_4_amountUsed,inks_4_inkSerialNumber,inks_5_color,inks_5_amountUsed,inks_5_inkSerialNumber
60001112,1012558_BC.PDF,Chicago,2,36,2,2024-03-19T11:30:24.000+00:00,2024-03-19T11:31:01.000+00:00,2024-03-19T11:30:24.000,2024-03-19T11:31:01.000,0,749,No,60001112_744552_1710847861000_1710847861000,527.0,2607605d-ecc6-49f3-9488-b495786295be,222117662,0,B2,True,0,0,0,36,IMPRESSIONS,37,ABORTED,None,2,SHEETS,130017241      100lb Dull Cover,2.0,None,None,None,None,None,None,10.0,EG00Y2Y417634.759EKW,Cyan,9.0,EGC3Y249834.750370,Magenta,9.0,EGM3Y296134.750148,Black,8.0,EGK3Y729834.750173,,,
47200165,IMP_2353432.pdf,Chicago,198,1584,198,2024-03-19T11:22:04.000+00:00,2024-03-19T11:28:52.000+00:00,2024-03-19T11:22:04.000,2024-03-19T11:28:52.000,0,330,No,47200165_1777423_1710847276000_1710847276000,482.6,62773841-83fc-4251-aa11-864a43545e15,222120164,0,A3,True,0,0,0,1584,IMPRESSIONS,408,ABORTED,None,198,SHEETS,PSP-130016976-12pt C1S Gloss Cover,198.0,None,None,None,None,None,None,396.0,ef052y842007py,Cyan,396.0,EF013Y9657ZVTI,Magenta,396.0,EF033Y60774V7Q,Black,396.0,EF073Y6833FG42,,,
60001071,11791091_130017262_2_JDF,Chicago,0,0,0,2024-03-19T11:45:21.000+00:00,2024-03-19T11:45:25.000+00:00,2024-03-19T11:45:21.000,2024-03-19T11:45:25.000,0,750,No,60001071_10816784_1710848725000_1710848725000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,222128301,0,B2,False,0,0,0,0,IMPRESSIONS,4,ABORTED,None,None,None,,,,,,,,,,,,,,,,,,,,,,
60001071,11791091_130017262_2_JDF,Chicago,2,8,2,2024-03-19T11:51:01.000+00:00,2024-03-19T11:51:31.000+00:00,2024-03-19T11:51:01.000,2024-03-19T11:51:31.000,0,750,No,60001071_10816784_1710848725000_1710848725000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,222139427,0,B2,False,0,0,0,8,IMPRESSIONS,30,PRINTED,None,2,SHEETS,130017262     14pt C1S Gloss Cover,2.0,None,None,None,None,None,None,2.0,EGY3Y280534.750243,Cyan,2.0,EGC3Y249834.750404,Magenta,2.0,EGM3Y296134.750149,Black,2.0,EGK3Y729834.750174,,,
60001071,11791091_130017262_2_JDF,Chicago,2,8,2,2024-03-19T11:51:51.000+00:00,2024-03-19T11:52:11.000+00:00,2024-03-19T11:51:51.000,2024-03-19T11:52:11.000,0,750,No,60001071_10816784_1710848725000_1710848725000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,222139428,0,B2,False,0,0,0,8,IMPRESSIONS,20,PRINTED,None,2,SHEETS,130017262     14pt C1S Gloss Cover,2.0,None,None,None,None,None,None,2.0,EGY3Y280534.750243,Cyan,2.0,EGC3Y249834.750404,Magenta,2.0,EGM3Y296134.750149,Black,2.0,EGK3Y729834.750174,,,
60001112,1012558_BC.PDF,Chicago,2,16,2,2024-03-19T11:57:35.000+00:00,2024-03-19T11:58:06.000+00:00,2024-03-19T11:57:35.000,2024-03-19T11:58:06.000,0,749,No,60001112_744552_1710847861000_1710847861000,527.0,2607605d-ecc6-49f3-9488-b495786295be,222146264,0,B2,True,0,0,0,16,IMPRESSIONS,31,PRINTED,None,2,SHEETS,130017241      100lb Dull Cover,2.0,None,None,None,None,None,None,4.0,EG00Y2Y417634.759EKW,Cyan,4.0,EGC3Y249834.750370,Magenta,4.0,EGM3Y296134.750148,Black,4.0,EGK3Y729834.750173,,,
60001071,11791091_130017262_2_JDF,Chicago,1189,4758,1189,2024-03-19T11:52:31.000+00:00,2024-03-19T12:09:46.000+00:00,2024-03-19T11:52:31.000,2024-03-19T12:09:46.000,0,750,No,60001071_10816784_1710848725000_1710848725000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,222150948,0,B2,False,0,0,0,4758,IMPRESSIONS,1035,ABORTED,None,1189,SHEETS,130017262     14pt C1S Gloss Cover,1189.0,None,None,None,None,None,None,1190.0,EGY3Y280534.750243,Cyan,1189.0,EGC3Y249834.750404,Magenta,1190.0,EGM3Y296134.750149,Black,1189.0,EGK3Y729834.750174,,,
60001112,1012558_BC.PDF,Chicago,301,2401,301,2024-03-19T11:59:22.000+00:00,2024-03-19T12:08:16.000+00:00,2024-03-19T11:59:22.000,2024-03-19T12:08:16.000,0,749,No,60001112_744552_1710847861000_1710847861000,527.0,2607605d-ecc6-49f3-9488-b495786295be,222151877,0,B2,True,0,1,0,2400,IMPRESSIONS,534,PRINTED,None,301,SHEETS,130017241      100lb Dull Cover,301.0,None,None,None,None,None,None,600.0,EGY3Y280534.750283,Cyan,601.0,EGC3Y249834.750370,Magenta,600.0,EGM3Y296134.750148,Black,600.0,EGK3Y729834.750173,,,
60001071,11791091_130017262_2_JDF,Chicago,365,1460,365,2024-03-19T12:12:14.000+00:00,2024-03-19T12:17:42.000+00:00,2024-03-19T12:12:14.000,2024-03-19T12:17:42.000,0,750,No,60001071_10816784_1710848725000_1710848725000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,222156571,0,B2,False,0,0,0,1460,IMPRESSIONS,328,ABORTED,None,365,SHEETS,130017262     14pt C1S Gloss Cover,365.0,None,None,None,None,None,None,365.0,EGY3Y280534.750243,Cyan,365.0,EGC3Y249834.750404,Magenta,365.0,EG00M2Y401434.75P6RE,Black,365.0,EGK3Y729834.750174,,,
60001112,1012558_P2.PDF,Chicago,2,16,2,2024-03-19T12:21:29.000+00:00,2024-03-19T12:21:56.000+00:00,2024-03-19T12:21:29.000,2024-03-19T12:21:56.000,0,748,No,60001112_745078_1710850916000_1710850916000,527.0,2607605d-ecc6-49f3-9488-b495786295be,222157389,0,B2,True,0,0,0,16,IMPRESSIONS,27,PRINTED,None,2,SHEETS,130015486      80lb Dull Text,2.0,None,None,None,None,None,None,4.0,EGY3Y280534.750283,Cyan,4.0,EGC3Y249834.750370,Magenta,4.0,EGM3Y296134.750148,Black,4.0,EGK3Y729834.750173,,,
60001112,1012558_P1.PDF,Chicago,2,16,2,2024-03-19T12:24:15.000+00:00,2024-03-19T12:25:01.000+00:00,2024-03-19T12:24:15.000,2024-03-19T12:25:01.000,0,748,No,60001112_745159_1710851101000_1710851101000,527.0,2607605d-ecc6-49f3-9488-b495786295be,222157392,0,B2,True,0,0,0,16,IMPRESSIONS,46,PRINTED,None,2,SHEETS,130015486      80lb Dull Text,2.0,None,None,None,None,None,None,4.0,EGY3Y280534.750283,Cyan,4.0,EGC3Y249834.750370,Magenta,4.0,EGM3Y296134.750148,Black,4.0,EGK3Y729834.750173,,,
47200165,IMP_2353432.pdf,Chicago,808,6458,808,2024-03-19T11:29:41.000+00:00,2024-03-19T11:57:16.000+00:00,2024-03-19T11:29:41.000,2024-03-19T11:57:16.000,0,330,No,47200165_1777423_1710847276000_1710847276000,482.6,62773841-83fc-4251-aa11-864a43545e15,222165421,0,A3,True,0,0,1,6457,IMPRESSIONS,1655,PRINTED,None,808,SHEETS,PSP-130016976-12pt C1S Gloss Cover,808.0,None,None,None,None,None,None,1614.0,ef052y842007py,Cyan,1614.0,EF013Y9657ZVTI,Magenta,1615.0,EF033Y60774V7Q,Black,1615.0,EF073Y6833FG42,,,
47200165,5843730_8725892.pdf,Chicago,21,162,21,2024-03-19T11:28:48.000+00:00,2024-03-19T11:29:47.000+00:00,2024-03-19T11:28:48.000,2024-03-19T11:29:47.000,0,331,No,47200165_1777472_1710847787000_1710847787000,482.6,62773841-83fc-4251-aa11-864a43545e15,222165422,0,A3,True,0,0,1,161,IMPRESSIONS,59,PRINTED,None,21,SHEETS,PSP-130016592-14pt C2S Gloss Cover,21.0,None,None,None,None,None,None,40.0,ef052y842007py,Cyan,40.0,EF013Y9657ZVTI,Magenta,41.0,EF033Y60774V7Q,Black,41.0,EF073Y6833FG42,,,
60001071,11791091_130017262_2_JDF,Chicago,526,2104,526,2024-03-19T12:18:29.000+00:00,2024-03-19T12:26:09.000+00:00,2024-03-19T12:18:29.000,2024-03-19T12:26:09.000,0,750,No,60001071_10816784_1710848725000_1710848725000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,222167506,0,B2,False,0,0,0,2104,IMPRESSIONS,460,PRINTED,None,526,SHEETS,130017262     14pt C1S Gloss Cover,526.0,None,None,None,None,None,None,526.0,EGY3Y280534.750243,Cyan,526.0,EGC3Y249834.750404,Magenta,526.0,EG00M2Y401434.75P6RE,Black,526.0,EGK3Y729834.750174,,,
60001071,11791091_130017262_1_JDF,Chicago,522,2088,522,2024-03-19T12:26:46.000+00:00,2024-03-19T12:34:16.000+00:00,2024-03-19T12:26:46.000,2024-03-19T12:34:16.000,0,750,No,60001071_10817928_1710851656000_1710851656000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,222167513,0,B2,False,0,0,0,2088,IMPRESSIONS,450,PRINTED,None,522,SHEETS,130017262     14pt C1S Gloss Cover,522.0,None,None,None,None,None,None,522.0,EGY3Y280534.750243,Cyan,522.0,EGC3Y249834.750404,Magenta,522.0,EG00M2Y401434.75P6RE,Black,522.0,EGK3Y729834.750174,,,
60001112,1012558_P2.PDF,Chicago,303,2417,303,2024-03-19T12:22:11.000+00:00,2024-03-19T12:35:49.000+00:00,2024-03-19T12:22:11.000,2024-03-19T12:35:49.000,0,748,No,60001112_745078_1710850916000_1710850916000,527.0,2607605d-ecc6-49f3-9488-b495786295be,222168407,0,B2,True,0,1,0,2416,IMPRESSIONS,818,PRINTED,None,303,SHEETS,130015486      80lb Dull Text,303.0,None,None,None,None,None,None,604.0,EGY3Y280534.750283,Cyan,605.0,EGC3Y249834.750370,Magenta,604.0,EGM3Y296134.750148,Black,604.0,EGK3Y729834.750173,,,
60001071,11791082_130016727_2_JDF,Chicago,2,16,2,2024-03-19T12:35:12.000+00:00,2024-03-19T12:35:35.000+00:00,2024-03-19T12:35:12.000,2024-03-19T12:35:35.000,0,748,No,60001071_10817981_1710851735000_1710851735000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,222173115,0,B2,True,0,0,0,16,IMPRESSIONS,23,PRINTED,None,2,SHEETS,1302259_1309871_J711912 MFP,2.0,None,None,None,None,None,None,4.0,EGY3Y280534.750243,Cyan,4.0,EGC3Y249834.750404,Magenta,4.0,EG00M2Y401434.75P6RE,Black,4.0,EGK3Y729834.750174,,,
47200165,IMP_2356683.pdf,Chicago,2,8,2,2024-03-19T12:33:01.000+00:00,2024-03-19T12:33:34.000+00:00,2024-03-19T12:33:01.000,2024-03-19T12:33:34.000,0,331,No,47200165_1777626_1710851614000_1710851614000,482.6,62773841-83fc-4251-aa11-864a43545e15,222176358,0,A3,False,0,0,0,8,IMPRESSIONS,33,PRINTED,None,2,SHEETS,RLM-726813 -80# Uncoated Cover 13x19,2.0,None,None,None,None,None,None,2.0,ef052y842007py,Cyan,2.0,EF013Y9657ZVTI,Magenta,2.0,EF033Y60774V7Q,Black,2.0,EF073Y6833FG42,,,
47200165,IMP_2356683.pdf,Chicago,2,11,2,2024-03-19T12:37:05.000+00:00,2024-03-19T12:37:16.000+00:00,2024-03-19T12:37:05.000,2024-03-19T12:37:16.000,0,331,No,47200165_1777626_1710851614000_1710851614000,482.6,62773841-83fc-4251-aa11-864a43545e15,222176359,0,A3,False,0,0,0,11,IMPRESSIONS,11,ABORTED,None,2,SHEETS,RLM-726813 -80# Uncoated Cover 13x19,2.0,None,None,None,None,None,None,3.0,ef052y842007py,Cyan,3.0,EF013Y9657ZVTI,Magenta,3.0,EF033Y60774V7Q,Black,2.0,EF073Y6833FG42,,,
47200165,IMP_2356683.pdf,Chicago,1,7,1,2024-03-19T12:38:18.000+00:00,2024-03-19T12:38:52.000+00:00,2024-03-19T12:38:18.000,2024-03-19T12:38:52.000,0,331,No,47200165_1777626_1710851614000_1710851614000,482.6,62773841-83fc-4251-aa11-864a43545e15,222176360,0,A3,False,0,0,0,7,IMPRESSIONS,34,ABORTED,None,1,SHEETS,RLM-726813 -80# Uncoated Cover 13x19,1.0,None,None,None,None,None,None,2.0,ef052y842007py,Cyan,2.0,EF013Y9657ZVTI,Magenta,2.0,EF033Y60774V7Q,Black,1.0,EF073Y6833FG42,,,
60001112,1012558_P1.PDF,Chicago,301,2401,301,2024-03-19T12:35:10.000+00:00,2024-03-19T12:48:48.000+00:00,2024-03-19T12:35:10.000,2024-03-19T12:48:48.000,0,748,No,60001112_745159_1710851101000_1710851101000,527.0,2607605d-ecc6-49f3-9488-b495786295be,222184521,0,B2,True,0,1,0,2400,IMPRESSIONS,818,PRINTED,None,301,SHEETS,130015486      80lb Dull Text,301.0,None,None,None,None,None,None,600.0,EGY3Y280534.750283,Cyan,601.0,EGC3Y249834.750370,Magenta,600.0,EGM3Y296134.750148,Black,600.0,EGK3Y729834.750173,,,
60001112,1012558_B.PDF,Chicago,1,761,96,2024-03-19T12:52:15.000+00:00,2024-03-19T12:55:09.000+00:00,2024-03-19T12:52:15.000,2024-03-19T12:55:09.000,0,748,No,60001112_745748_1710852909000_1710852909000,527.0,2607605d-ecc6-49f3-9488-b495786295be,222184525,0,B2,True,0,1,0,760,IMPRESSIONS,174,ABORTED,None,96,SHEETS,130015486      80lb Dull Text,96.0,None,None,None,None,None,None,191.0,EGY3Y280534.750283,Cyan,190.0,EGC3Y249834.750370,Magenta,190.0,EGM3Y296134.750148,Black,190.0,EGK3Y729834.750173,,,
60001112,1012558_B.PDF,Chicago,0,0,0,2024-03-19T12:56:22.000+00:00,2024-03-19T12:56:26.000+00:00,2024-03-19T12:56:22.000,2024-03-19T12:56:26.000,0,748,No,60001112_745748_1710852909000_1710852909000,527.0,2607605d-ecc6-49f3-9488-b495786295be,222189303,0,B2,True,0,0,0,0,IMPRESSIONS,4,ABORTED,None,None,None,,,,,,,,,,,,,,,,,,,,,,
47200165,IMP_2356464.pdf,Chicago,2,16,2,2024-03-19T12:54:01.000+00:00,2024-03-19T12:54:13.000+00:00,2024-03-19T12:54:01.000,2024-03-19T12:54:13.000,0,305,No,47200165_1777865_1710852853000_1710852853000,457.2,62773841-83fc-4251-aa11-864a43545e15,222191378,0,A3,True,0,0,0,16,IMPRESSIONS,12,PRINTED,None,2,SHEETS,RLM-726110-130# Uncoated Cover 12x18,2.0,None,None,None,None,None,None,4.0,ef052y8420uqxk,Cyan,4.0,EF013Y9657ZVTI,Magenta,4.0,EF033Y60774V7Q,Black,4.0,EF073Y6833FG42,,,
60001071,11791082_130016727_2_JDF,Chicago,1042,8336,1042,2024-03-19T12:38:18.000+00:00,2024-03-19T13:07:37.000+00:00,2024-03-19T12:38:18.000,2024-03-19T13:07:37.000,0,748,No,60001071_10817981_1710851735000_1710851735000,528.0,1c666851-a007-4085-9cb4-edf1c38b0ebb,222193380,0,B2,True,0,0,0,8336,IMPRESSIONS,1759,PRINTED,None,1042,SHEETS,1302259_1309871_J711912 MFP,1042.0,None,None,None,None,None,None,2084.0,EGY3Y280534.750243,Cyan,2084.0,EGC3Y249834.750404,Magenta,2084.0,EG00M2Y401434.75P6RE,Black,2084.0,EGK3Y729834.750174,,,
47200165,IMP_2356323.pdf,Chicago,20,160,20,2024-03-19T13:02:10.000+00:00,2024-03-19T13:03:11.000+00:00,2024-03-19T13:02:10.000,2024-03-19T13:03:11.000,0,305,No,47200165_1778000_1710853391000_1710853391000,457.2,62773841-83fc-4251-aa11-864a43545e15,222196605,0,A3,True,0,0,0,160,IMPRESSIONS,61,ABORTED,None,20,SHEETS,RLM-726110-130# Uncoated Cover 12x18,20.0,None,None,None,None,None,None,40.0,ef052y8420uqxk,Cyan,40.0,EF013Y9657ZVTI,Magenta,40.0,EF033Y60774V7Q,Black,40.0,EF073Y6833FG42,,,
60001112,1012558_B.PDF,Chicago,3,965,122,2024-03-19T12:57:21.000+00:00,2024-03-19T13:01:25.000+00:00,2024-03-19T12:57:21.000,2024-03-19T13:01:25.000,0,-1,-1,60001112_745748_1710852909000_1710852909000,-1.0,2607605d-ecc6-49f3-9488-b495786295be,222199393,0,B2,False,0,3,0,962,IMPRESSIONS,244,ABORTED,None,122,SHEETS,130015486      80lb Dull Text,122.0,None,None,None,None,None,None,244.0,EGY3Y280534.750283,Cyan,240.0,EGC3Y249834.750370,Magenta,241.0,EGM3Y296134.750148,Black,240.0,EGK3Y729834.750173,,,
60001112,1012558_B.PDF,Chicago,0,60,5,2024-03-19T13:06:38.000+00:00,2024-03-19T13:07:14.000+00:00,2024-03-19T13:06:38.000,2024-03-19T13:07:14.000,0,748,No,60001112_745748_1710852909000_1710852909000,527.0,2607605d-ecc6-49f3-9488-b495786295be,222199394,0,B2,True,0,0,0,60,IMPRESSIONS,36,ABORTED,None,5,SHEETS,130015486      80lb Dull Text,5.0,None,None,None,None,None,None,16.0,EGY3Y280534.750283,Cyan,15.0,EGC3Y249834.750370,Magenta,15.0,EGM3Y296134.750148,Black,14.0,EGK3Y729834.750173,,,
60001112,1012558_B.PDF,Chicago,1,677,83,2024-03-19T13:16:34.000+00:00,2024-03-19T13:19:55.000+00:00,2024-03-19T13:16:34.000,2024-03-19T13:19:55.000,0,748,No,60001112_745748_1710852909000_1710852909000,527.0,2607605d-ecc6-49f3-9488-b495786295be,222204351,0,B2,True,0,1,0,676,IMPRESSIONS,201,ABORTED,None,83,SHEETS,130015486      80lb Dull Text,83.0,None,None,None,None,None,None,171.0,EGY3Y280534.750283,Cyan,169.0,EGC3Y249834.750370,Magenta,169.0,EGM3Y296134.750148,Black,168.0,EGK3Y729834.750173,,,
47200165,IMP_2356424_PS.pdf,Chicago,14,140,14,2024-03-19T13:12:39.000+00:00,2024-03-19T13:13:32.000+00:00,2024-03-19T13:12:39.000,2024-03-19T13:13:32.000,0,305,No,47200165_1778155_1710854012000_1710854012000,457.2,62773841-83fc-4251-aa11-864a43545e15,222206684,0,A3,True,0,0,0,140,IMPRESSIONS,53,ABORTED,None,14,SHEETS,RLM-726110-130# Uncoated Cover 12x18,14.0,None,None,None,None,None,None,28.0,ef052y8420uqxk,P425CR,28.0,None,Black,28.0,EF073Y6833FG42,Magenta,28.0,EF033Y60774V7Q,Cyan,28.0,EF013Y9657ZVTI
47200165,IMP_2356362.pdf,Chicago,23,178,23,2024-03-19T12:58:14.000+00:00,2024-03-19T12:59:20.000+00:00,2024-03-19T12:58:14.000,2024-03-19T12:59:20.000,0,305,No,47200165_1777946_1710853160000_1710853160000,457.2,62773841-83fc-4251-aa11-864a43545e15,222206688,0,A3,True,0,0,1,177,IMPRESSIONS,66,PRINTED,None,23,SHEETS,RLM-726110-130# Uncoated Cover 12x18,23.0,None,None,None,None,None,None,44.0,ef052y8420uqxk,Cyan,44.0,EF013Y9657ZVTI,Magenta,45.0,EF033Y60774V7Q,Black,45.0,EF073Y6833FG42,,,
47200165,IMP_2356432.pdf,Chicago,253,1010,253,2024-03-19T12:49:25.000+00:00,2024-03-19T12:53:53.000+00:00,2024-03-19T12:49:25.000,2024-03-19T12:53:53.000,0,330,No,47200165_1777855_1710852833000_1710852833000,482.6,62773841-83fc-4251-aa11-864a43545e15,222206689,0,A3,False,0,0,1,1009,IMPRESSIONS,268,PRINTED,None,253,SHEETS,PSP-130017036  70# Uncoated Text 13x19,253.0,None,None,None,None,None,None,252.0,ef052y8420uqxk,Cyan,252.0,EF013Y9657ZVTI,Magenta,253.0,EF033Y60774V7Q,Black,253.0,EF073Y6833FG42,,,
47200165,IMP_2356454.pdf,Chicago,13,98,13,2024-03-19T12:55:15.000+00:00,2024-03-19T12:55:54.000+00:00,2024-03-19T12:55:15.000,2024-03-19T12:55:54.000,0,305,No,47200165_1777896_1710852954000_1710852954000,457.2,62773841-83fc-4251-aa11-864a43545e15,222206690,0,A3,True,0,0,1,97,IMPRESSIONS,39,PRINTED,None,13,SHEETS,RLM-726110-130# Uncoated Cover 12x18,13.0,None,None,None,None,None,None,24.0,ef052y8420uqxk,Cyan,24.0,EF013Y9657ZVTI,Magenta,25.0,EF033Y60774V7Q,Black,25.0,EF073Y6833FG42,,,
47200165,IMP_2357033.pdf,Chicago,13,50,13,2024-03-19T12:40:09.000+00:00,2024-03-19T12:40:28.000+00:00,2024-03-19T12:40:09.000,2024-03-19T12:40:28.000,0,331,No,47200165_1777749_1710852028000_1710852028000,482.6,62773841-83fc-4251-aa11-864a43545e15,222206691,0,A3,False,0,0,1,49,IMPRESSIONS,19,PRINTED,None,13,SHEETS,RLM-726813 -80# Uncoated Cover 13x19,13.0,None,None,None,None,None,None,12.0,ef052y842007py,Cyan,12.0,EF013Y9657ZVTI,Magenta,13.0,EF033Y60774V7Q,Black,13.0,EF073Y6833FG42,,,
47200165,IMP_2356828_PS.pdf,Chicago,13,122,13,2024-03-19T13:07:34.000+00:00,2024-03-19T13:08:17.000+00:00,2024-03-19T13:07:34.000,2024-03-19T13:08:17.000,0,305,No,47200165_1778063_1710853697000_1710853697000,457.2,62773841-83fc-4251-aa11-864a43545e15,222206692,0,A3,True,0,0,1,121,IMPRESSIONS,43,PRINTED,None,13,SHEETS,RLM-726110-130# Uncoated Cover 12x18,13.0,None,None,None,None,None,None,24.0,ef052y8420uqxk,P425CR,24.0,None,Black,25.0,EF073Y6833FG42,Magenta,25.0,EF033Y60774V7Q,Cyan,24.0,EF013Y9657ZVTI
47200165,IMP_2356425_PS.pdf,Chicago,23,222,23,2024-03-19T13:15:12.000+00:00,2024-03-19T13:16:28.000+00:00,2024-03-19T13:15:12.000,2024-03-19T13:16:28.000,0,305,No,47200165_1778186_1710854188000_1710854188000,457.2,62773841-83fc-4251-aa11-864a43545e15,222206693,0,A3,True,0,0,1,221,IMPRESSIONS,76,PRINTED,None,23,SHEETS,RLM-726110-130# Uncoated Cover 12x18,23.0,None,None,None,None,None,None,44.0,ef052y8420uqxk,P425CR,44.0,None,Black,45.0,EF073Y6833FG42,Magenta,45.0,EF033Y60774V7Q,Cyan,44.0,EF013Y9657ZVTI
47200165,IMP_2356464.pdf,Chicago,13,98,13,2024-03-19T12:54:40.000+00:00,2024-03-19T12:55:19.000+00:00,2024-03-19T12:54:40.000,2024-03-19T12:55:19.000,0,305,No,47200165_1777865_1710852853000_1710852853000,457.2,62773841-83fc-4251-aa11-864a43545e15,222206694,0,A3,True,0,0,1,97,IMPRESSIONS,39,PRINTED,None,13,SHEETS,RLM-726110-130# Uncoated Cover 12x18,13.0,None,None,None,None,None,None,24.0,ef052y8420uqxk,Cyan,24.0,EF013Y9657ZVTI,Magenta,25.0,EF033Y60774V7Q,Black,25.0,EF073Y6833FG42,,,
47200165,IMP_2356402.pdf,Chicago,23,178,23,2024-03-19T12:41:44.000+00:00,2024-03-19T12:42:40.000+00:00,2024-03-19T12:41:44.000,2024-03-19T12:42:40.000,0,330,No,47200165_1777793_1710852160000_1710852160000,483.0,62773841-83fc-4251-aa11-864a43545e15,222206695,0,A3,True,0,0,1,177,IMPRESSIONS,56,PRINTED,None,23,SHEETS,RLM-726913-100# Uncoated Cover 13x19,23.0,None,None,None,None,None,None,44.0,ef052y8420uqxk,Cyan,44.0,EF013Y9657ZVTI,Magenta,45.0,EF033Y60774V7Q,Black,45.0,EF073Y6833FG42,,,
47200165,IMP_2356423_PS.pdf,Chicago,23,222,23,2024-03-19T13:11:28.000+00:00,2024-03-19T13:12:46.000+00:00,2024-03-19T13:11:28.000,2024-03-19T13:12:46.000,0,305,No,47200165_1778142_1710853966000_1710853966000,457.2,62773841-83fc-4251-aa11-864a43545e15,222206696,0,A3,True,0,0,1,221,IMPRESSIONS,78,PRINTED,None,23,SHEETS,RLM-726110-130# Uncoated Cover 12x18,23.0,None,None,None,None,None,None,44.0,ef052y8420uqxk,P425CR,44.0,None,Black,45.0,EF073Y6833FG42,Magenta,45.0,EF033Y60774V7Q,Cyan,44.0,EF013Y9657ZVTI
47200165,IMP_2356683.pdf,Chicago,10,38,10,2024-03-19T12:39:21.000+00:00,2024-03-19T12:40:01.000+00:00,2024-03-19T12:39:21.000,2024-03-19T12:40:01.000,0,331,No,47200165_1777626_1710851614000_1710851614000,482.6,62773841-83fc-4251-aa11-864a43545e15,222206697,0,A3,False,0,0,1,37,IMPRESSIONS,40,PRINTED,None,10,SHEETS,RLM-726813 -80# Uncoated Cover 13x19,10.0,None,None,None,None,None,None,9.0,ef052y842007py,Cyan,9.0,EF013Y9657ZVTI,Magenta,10.0,EF033Y60774V7Q,Black,10.0,EF073Y6833FG42,,,
47200165,IMP_2356827_PS.pdf,Chicago,13,122,13,2024-03-19T13:08:10.000+00:00,2024-03-19T13:08:53.000+00:00,2024-03-19T13:08:10.000,2024-03-19T13:08:53.000,0,305,No,47200165_1778075_1710853733000_1710853733000,457.2,62773841-83fc-4251-aa11-864a43545e15,222206698,0,A3,True,0,0,1,121,IMPRESSIONS,43,PRINTED,None,13,SHEETS,RLM-726110-130# Uncoated Cover 12x18,13.0,None,None,None,None,None,None,24.0,ef052y8420uqxk,P425CR,24.0,None,Black,25.0,EF073Y6833FG42,Magenta,25.0,EF033Y60774V7Q,Cyan,24.0,EF013Y9657ZVTI
47200165,IMP_2356903_PS.pdf,Chicago,23,222,23,2024-03-19T13:08:49.000+00:00,2024-03-19T13:10:04.000+00:00,2024-03-19T13:08:49.000,2024-03-19T13:10:04.000,0,305,No,47200165_1778094_1710853804000_1710853804000,457.2,62773841-83fc-4251-aa11-864a43545e15,222206699,0,A3,True,0,0,1,221,IMPRESSIONS,75,PRINTED,None,23,SHEETS,RLM-726110-130# Uncoated Cover 12x18,23.0,None,None,None,None,None,None,44.0,ef052y8420uqxk,P425CR,44.0,None,Black,45.0,EF073Y6833FG42,Magenta,45.0,EF033Y60774V7Q,Cyan,44.0,EF013Y9657ZVTI
47200165,IMP_2356403.pdf,Chicago,23,178,23,2024-03-19T12:42:34.000+00:00,2024-03-19T12:43:25.000+00:00,2024-03-19T12:42:34.000,2024-03-19T12:43:25.000,0,330,No,47200165_1777802_1710852205000_1710852205000,483.0,62773841-83fc-4251-aa11-864a43545e15,222206700,0,A3,True,0,0,1,177,IMPRESSIONS,51,PRINTED,None,23,SHEETS,RLM-726913-100# Uncoated Cover 13x19,23.0,None,None,None,None,None,None,44.0,ef052y8420uqxk,Cyan,44.0,EF013Y9657ZVTI,Magenta,45.0,EF033Y60774V7Q,Black,45.0,EF073Y6833FG42,,,
47200165,IMP_2356684.pdf,Chicago,23,90,23,2024-03-19T12:40:22.000+00:00,2024-03-19T12:40:52.000+00:00,2024-03-19T12:40:22.000,2024-03-19T12:40:52.000,0,331,No,47200165_1777759_1710852052000_1710852052000,482.6,62773841-83fc-4251-aa11-864a43545e15,222206701,0,A3,False,0,0,1,89,IMPRESSIONS,30,PRINTED,None,23,SHEETS,RLM-726813 -80# Uncoated Cover 13x19,23.0,None,None,None,None,None,None,22.0,ef052y842007py,Cyan,22.0,EF013Y9657ZVTI,Magenta,23.0,EF033Y60774V7Q,Black,23.0,EF073Y6833FG42,,,
